path,filename,class_code,source_split,extension,file_size_bytes,read_ok,width,height,channels,mode,mean_brightness,median_brightness,std_brightness,dark_pixel_ratio,bright_pixel_ratio,sha256,split,true_class,predicted_bright3,dataset_index,original_brightness
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-7\2019_0719_150032_004 1444_1.jpg,2019_0719_150032_004 1444_1.jpg,A-7,test_original,.jpg,1349,True,37,33,3,RGB,62.94564056396485,53.49300003051758,24.8610782623291,0.0049140049140049,0.0,db39d27135c2e2a4c3470d393843c81787277f3735b7776517bcb8690ad76eae,test_final,A-7,A-6a,1091,62.94564056396485
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-7\2019_0721_171043_003 1941_0.jpg,2019_0721_171043_003 1941_0.jpg,A-7,test_original,.jpg,1438,True,41,33,3,RGB,65.76278686523438,45.84640502929688,44.52290725708008,0.122690317812269,0.0,4e613610b08cd551fec7eca07c932afea31c483fa2691f6282d5e557d7c00f2b,test_final,A-7,A-6a,1118,65.76278686523438
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-7\2019_0726_185626_003 041_0.jpg,2019_0726_185626_003 041_0.jpg,A-7,test_original,.jpg,2925,True,47,116,3,RGB,139.81666564941406,126.64640045166016,67.5450668334961,0.0058694057226705,0.0055025678650036,59217051b1f695bf58b8d04d5f19094f0e5b9511272126482374b04a29207767,test_final,A-7,A-2,1129,139.81666564941406
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-7\2019_0726_185626_003 104_0.jpg,2019_0726_185626_003 104_0.jpg,A-7,test_original,.jpg,2123,True,72,62,3,RGB,223.25668334960935,226.1100006103516,19.01849174499512,0.0,0.066084229390681,31f2877781d868abd98bb18907fd4c497442d13df518ae0319b62484bf1a8a6a,test_final,A-7,A-1,1132,223.25668334960935
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-7\2019_0726_185626_003 944_0.jpg,2019_0726_185626_003 944_0.jpg,A-7,test_original,.jpg,1675,True,41,50,3,RGB,224.8726043701172,234.5303955078125,21.250167846679688,0.0,0.037560975609756,1c5ed23f7372fd496febf3c3b0209c32c6f0fe9fc16710c17fdfc98d7832939f,test_final,A-7,A-1,1137,224.8726043701172
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-7\2019_0726_185626_003 946_0.jpg,2019_0726_185626_003 946_0.jpg,A-7,test_original,.jpg,7142,True,114,109,3,RGB,167.05960083007812,205.74310302734372,62.92371368408203,0.0024947690326734,0.0007242877836793,8b7d2d21618280456f36dbd8d20c808ab84a5077cb79dd7f2db38ffccc75fa98,test_final,A-7,A-11a,1139,167.05960083007812
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-7\2019_0726_185626_003 947_0.jpg,2019_0726_185626_003 947_0.jpg,A-7,test_original,.jpg,14199,True,245,209,3,RGB,207.911376953125,212.27220153808597,33.06536865234375,9.764671418806757e-05,0.1008299970705985,2143105b49e3b257e35916ac9ee0c2c8f59cb1c0cf4b170379125ba91559d86e,test_final,A-7,A-2,1140,207.911376953125
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-7\2019_0809_155001_003 0225_0.jpg,2019_0809_155001_003 0225_0.jpg,A-7,test_original,.jpg,1650,True,49,38,3,RGB,208.91148376464844,204.51400756835935,45.79953002929688,0.0,0.4597207303974221,07a037bedd97c76e65c9e29fc3f01646a4e18aa2f4697919756f569139af34a5,test_final,A-7,A-1,1141,208.91148376464844
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-7\2019_0809_155001_003 1149_0.jpg,2019_0809_155001_003 1149_0.jpg,A-7,test_original,.jpg,1485,True,31,43,3,RGB,157.9375762939453,148.89779663085938,46.841590881347656,0.0,0.0,d1c764c7e795a59c2006f84f8b7067844bd54ea502100321423cbd89e71bab18,test_final,A-7,D-1,1149,157.9375762939453
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-7\2019_0809_162432_004 1283_0.jpg,2019_0809_162432_004 1283_0.jpg,A-7,test_original,.jpg,2265,True,59,52,3,RGB,198.4218597412109,208.4505920410156,34.520259857177734,0.0,0.0016297262059973,6737831f175e0c9c24a936d2fb60a22dfdc50dc20b1d1932cf09733d9d956a50,test_final,A-7,A-2,1153,198.4218597412109
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-7\2019_0809_162432_004 1285_0.jpg,2019_0809_162432_004 1285_0.jpg,A-7,test_original,.jpg,3694,True,90,85,3,RGB,188.0544586181641,199.35179138183597,34.1312141418457,0.0,0.0,9c274f7f1192c0ecedf124e30fc869bde8676144fbfffc0369c8c5d3ca2fd1b1,test_final,A-7,A-2,1155,188.0544586181641
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-7\2019_0809_162432_004 1543_0.jpg,2019_0809_162432_004 1543_0.jpg,A-7,test_original,.jpg,4473,True,98,106,3,RGB,153.90188598632812,91.49739837646484,82.72941589355469,0.009819021948402,0.3790912591451675,cc4b223df352ed273644e356ec6085e8afbf70086d332bccc1dd283adabd6f8a,test_final,A-7,B-27,1169,153.90188598632812
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-7\2019_0811_175830_003 0410_0.jpg,2019_0811_175830_003 0410_0.jpg,A-7,test_original,.jpg,1603,True,45,51,3,RGB,236.16049194335935,239.34739685058597,11.252788543701172,0.0,0.0888888888888888,b0a339d04940b16c07d97bfa598f345df1fb4d6532501b948938d08ea97286cd,test_final,A-7,A-1,1173,236.16049194335935
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-7\2019_0811_175830_003 0411_0.jpg,2019_0811_175830_003 0411_0.jpg,A-7,test_original,.jpg,2535,True,73,74,3,RGB,226.90049743652344,225.5874938964844,14.616509437561035,0.0,0.0703443169196593,a18b3140bb20e20f652f1e19c36ff13331ff592d24fa88f37bee5dab6009e21e,test_final,A-7,A-1,1174,226.90049743652344
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-7\2019_0814_154857_003 0470_0.jpg,2019_0814_154857_003 0470_0.jpg,A-7,test_original,.jpg,1104,True,23,20,3,RGB,110.98848724365234,116.85020446777344,38.65627670288086,0.0021739130434782,0.0,7388f7efded8e5471b15c59e79811de4a27ffeef3cc8269e52cb3d3b822eb68b,test_final,A-7,A-2,1190,110.98848724365234
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-7\2019_0814_154857_003 0473_0.jpg,2019_0814_154857_003 0473_0.jpg,A-7,test_original,.jpg,1168,True,20,31,3,RGB,157.87437438964844,138.00079345703125,59.124061584472656,0.0,0.1354838709677419,e1816c8cd4d30aef065d3a4423b32bc0b25ec10cf59f5bddcaa4f237c69f1c07,test_final,A-7,A-2,1191,157.87437438964844
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-7\2019_0814_154857_003 0479_0.jpg,2019_0814_154857_003 0479_0.jpg,A-7,test_original,.jpg,1865,True,45,47,3,RGB,55.25115203857422,55.1443977355957,28.64823341369629,0.1044917257683215,0.0,193cbf86056e7303bf2e9274a795cd5377704f2d0c884c320fd5b6b09fd63fd1,test_final,A-7,A-11,1196,55.25115203857422
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-7\2019_0814_154857_003 1832_0.jpg,2019_0814_154857_003 1832_0.jpg,A-7,test_original,.jpg,1121,True,27,24,3,RGB,91.48121643066406,83.89540100097656,28.80579376220703,0.0015432098765432,0.0,7486d48b816e77bbb392f890ffa965f270e4cab6754c6f9574079423ef83b4ce,test_final,A-7,A-2,1209,91.48121643066406
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-7\2019_0814_162326_004 1613_0.jpg,2019_0814_162326_004 1613_0.jpg,A-7,test_original,.jpg,1362,True,25,27,3,RGB,153.05419921875,144.47821044921875,75.56917572021484,0.0296296296296296,0.0474074074074074,501c3f1e42acd7eb1ab226ef46179d73db46fef10d273f9501051844acc2f181,test_final,A-7,A-8,1216,153.05419921875
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-7\2019_0814_162326_004 1633_0.jpg,2019_0814_162326_004 1633_0.jpg,A-7,test_original,.jpg,2707,True,59,49,3,RGB,144.5814666748047,135.31199645996094,63.27943801879883,0.0048426150121065,0.0705638187478381,0eb9bdda7a6d718065aaca565920d5731eca4cfcb5cc79ddf12eb1d1a28673da,test_final,A-7,A-11a,1217,144.5814666748047
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-7\2019_0814_162326_004 1709_0.jpg,2019_0814_162326_004 1709_0.jpg,A-7,test_original,.jpg,13087,True,192,182,3,RGB,121.9389877319336,163.05230712890625,94.38899230957033,0.2869162087912087,0.0032051282051282,3ed3d68342f578fee57cd71f2649f7884eadc6d7a0f97cac5dd2ded63029a195,test_final,A-7,A-2,1231,121.9389877319336
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-8\2019_0809_155001_003 0218_0.jpg,2019_0809_155001_003 0218_0.jpg,A-8,test_original,.jpg,3279,True,59,53,3,RGB,122.84949493408205,107.30719757080078,60.78718185424805,0.0047969299648225,0.0006395906619763,be6a294f62bbe602ca327ba71183ade9ceff7120dc2fb048302b7f04f15b67d1,test_final,A-8,A-17,1244,122.84949493408205
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-8\2019_0809_162432_004 1277_0.jpg,2019_0809_162432_004 1277_0.jpg,A-8,test_original,.jpg,5746,True,109,94,3,RGB,167.77020263671875,185.61618041992188,48.4395866394043,0.0132734725746632,0.0,c59be3b92519ca91018f0c1be2310eb6d4a7e027bf3e50a39bd056a69832605a,test_final,A-8,A-17,1248,167.77020263671875
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-8\2019_0811_175830_003 0403_0.jpg,2019_0811_175830_003 0403_0.jpg,A-8,test_original,.jpg,6986,True,125,124,3,RGB,213.15599060058597,209.75531005859372,34.19830703735352,0.000258064516129,0.2698709677419355,88348b52ee9992a0f267214afc948f247424f1624345035ce59967726f511c5b,test_final,A-8,G-3,1251,213.15599060058597
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-8\2019_0811_175830_003 0534_0.jpg,2019_0811_175830_003 0534_0.jpg,A-8,test_original,.jpg,9338,True,190,151,3,RGB,109.8747787475586,72.77140045166016,60.641483306884766,0.0537120948065528,0.0,50cb402bb0bf4164b58cf97c66689418f693bb0b28cccb31d870a4d08f9f10fa,test_final,A-8,A-14,1253,109.8747787475586
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-8\2019_0814_162326_004 1601_0.jpg,2019_0814_162326_004 1601_0.jpg,A-8,test_original,.jpg,9155,True,123,106,3,RGB,155.06019592285156,209.32400512695312,81.94894409179688,0.0171805491639822,0.0056757171345298,9dbd6276eb1ef7a46af6b334b24acd2b3ea173382628dbe7b774e9cde420412f,test_final,A-8,A-29,1259,155.06019592285156
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-8\2019_0830_154511_013 78_1.jpg,2019_0830_154511_013 78_1.jpg,A-8,test_original,.jpg,1636,True,30,34,3,RGB,145.16175842285156,144.4003143310547,59.243988037109375,0.0019607843137254,0.0039215686274509,6529f6104ab8249c92658506e5af82e9513c1df73aee3d2c357d3f408f1780ed,test_final,A-8,A-17,1264,145.16175842285156
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-8\2019_0830_154511_013 79_1.jpg,2019_0830_154511_013 79_1.jpg,A-8,test_original,.jpg,3470,True,64,55,3,RGB,163.4932098388672,164.38250732421875,62.734649658203125,0.0068181818181818,0.0056818181818181,9fd394baf0a22e7f0d96b06571696d72f596841d09bb7dd25c338b6eac50babb,test_final,A-8,A-29,1266,163.4932098388672
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-1\2019_0719_150032_004 1260_0.jpg,2019_0719_150032_004 1260_0.jpg,B-1,test_original,.jpg,2231,True,40,88,3,RGB,164.21896362304688,180.78900146484372,41.99951553344727,0.0,0.0,3a4c728658b1f9595546a99658512ea73b7eee820ed938a9f061a6ddb6d3dd08,test_final,B-1,B-43,1268,164.21896362304688
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-1\2019_0814_154857_003 1444_0.jpg,2019_0814_154857_003 1444_0.jpg,B-1,test_original,.jpg,1521,True,31,44,3,RGB,169.74493408203125,188.5118103027344,54.716915130615234,0.0036656891495601,0.000733137829912,d6c96bbecaa44fb535507d23ad0c3674f6f28944ce155fec503293be65fe75f9,test_final,B-1,G-3,1270,169.74493408203125
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-18\2019_0814_162326_004 1618_0.jpg,2019_0814_162326_004 1618_0.jpg,B-18,test_original,.jpg,4014,True,65,67,3,RGB,181.4576416015625,202.35958862304688,68.38694763183594,0.0146957520091848,0.2128587830080367,e217eac426e518fd2aefc34da371e5c317f0def9d18c900cb1e1d57372ca2765,test_final,B-18,B-9,1281,181.4576416015625
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-18\2019_0814_162326_004 1619_0.jpg,2019_0814_162326_004 1619_0.jpg,B-18,test_original,.jpg,6301,True,94,108,3,RGB,186.02708435058597,183.9188995361328,69.94912719726562,0.0144799054373522,0.4012017336485421,c4e24d7b0ec48e543e6dc4777d04ee58fada3923b9ba9a44b2194458c83c811b,test_final,B-18,G-3,1282,186.02708435058597
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-2\2019_0721_171043_003 0742_0.jpg,2019_0721_171043_003 0742_0.jpg,B-2,test_original,.jpg,1897,True,36,63,3,RGB,166.41925048828125,192.797607421875,50.91294097900391,0.0,0.0048500881834215,81bbdea2f92f7abfba6bbe6d30f8726c157a1262dd67b3f05c2aefa71bb5ae4a,test_final,B-2,B-41,1286,166.41925048828125
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-20\2019_0809_155001_003 1539_0.jpg,2019_0809_155001_003 1539_0.jpg,B-20,test_original,.jpg,1943,True,34,36,3,RGB,119.11731719970705,102.64739990234376,63.67409133911133,0.0089869281045751,0.0138888888888888,1577d2c302b0e21d36e02cf550762a827e3339bc7c760c0f7626a77efd1cbc63,test_final,B-20,B-36,1329,119.11731719970705
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-20\2019_0809_155001_003 1540_0.jpg,2019_0809_155001_003 1540_0.jpg,B-20,test_original,.jpg,2229,True,39,51,3,RGB,149.9359893798828,140.54940795898438,74.61394500732422,0.0,0.0306686777275012,763db701478d16b077a0f671b37e59f9b2f966e3c231bac0654bf16da8b9900f,test_final,B-20,B-36,1330,149.9359893798828
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-20\2019_0811_175830_003 0087_0.jpg,2019_0811_175830_003 0087_0.jpg,B-20,test_original,.jpg,2104,True,47,47,3,RGB,162.05641174316406,173.9669952392578,64.83602905273438,0.0,0.0104119511090991,7bddd29afab31e6072bb73e076cf7f3a4a73079db52a25d1528f0235a95978a5,test_final,B-20,B-36,1336,162.05641174316406
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-20\2019_0811_175830_003 0088_0.jpg,2019_0811_175830_003 0088_0.jpg,B-20,test_original,.jpg,3329,True,70,62,3,RGB,134.0994415283203,92.18309783935548,68.34073638916016,0.0,0.0064516129032258,da0b5249cf7f3db5151d2e8e94ef05a4ee6e5990dbac38e4da258c4e25c4ec93,test_final,B-20,B-36,1337,134.0994415283203
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-20\2019_0811_175830_003 0361_0.jpg,2019_0811_175830_003 0361_0.jpg,B-20,test_original,.jpg,3986,True,72,74,3,RGB,155.7311553955078,159.1584014892578,61.576473236083984,0.0,0.0407282282282282,06fd23bf43985eaa14e462c0e7cb5c402bdc5086f728c5ff4e2542ebfbe2cead,test_final,B-20,B-36,1339,155.7311553955078
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-20\2019_0815_090538_005 0338_0.jpg,2019_0815_090538_005 0338_0.jpg,B-20,test_original,.jpg,10249,True,112,200,3,RGB,126.0489501953125,116.52040100097656,42.60044097900391,0.0045089285714285,0.0022321428571428,5f6382241844e7a7299f8209a939a37a2861de7d2e188dea0b081e12f81d365b,test_final,B-20,C-13a,1350,126.0489501953125
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-21\2019_0714_142630_003 091_0.jpg,2019_0714_142630_003 091_0.jpg,B-21,test_original,.jpg,1237,True,24,30,3,RGB,108.015625,112.68390655517578,70.50143432617188,0.1555555555555555,0.0277777777777777,0e9885a26b12aa8803636aa9e41e554ec380935d1cecdc28bd9ba735bd8c9639,test_final,B-21,B-5,1381,108.015625
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-21\2019_0809_155001_003 0208_0.jpg,2019_0809_155001_003 0208_0.jpg,B-21,test_original,.jpg,1149,True,28,17,3,RGB,155.01988220214844,195.81768798828125,78.56790924072266,0.0588235294117647,0.0399159663865546,2dc9d90b5a1769e9257abd8c5ca1dfc510bbdf76dcac34c55e360047380e7d37,test_final,B-21,B-41,1387,155.01988220214844
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-21\2019_0830_154511_013 35_0.jpg,2019_0830_154511_013 35_0.jpg,B-21,test_original,.jpg,3950,True,63,71,3,RGB,175.17495727539062,201.37559509277344,74.11029052734375,0.0051419628884417,0.2926447574334898,83c94cdc7d8ebd8610418649ab87eea321e15b494d2795096be7f0871185cacb,test_final,B-21,B-8,1404,175.17495727539062
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-21\2019_0905_182313_001 0928_0.jpg,2019_0905_182313_001 0928_0.jpg,B-21,test_original,.jpg,13301,True,165,187,3,RGB,156.63668823242188,163.0550079345703,69.6294174194336,0.0081024145195268,0.0168530222006157,edb62d0945a1a506da434412df9efb2be27f1bedfe140f87495b519b1d8b7037,test_final,B-21,B-18,1412,156.63668823242188
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-22\2019_0811_183255_004 1088_0.jpg,2019_0811_183255_004 1088_0.jpg,B-22,test_original,.jpg,2832,True,53,66,3,RGB,63.15940856933594,47.386695861816406,60.11196899414063,0.2166952544311035,0.0037164093767867,8c5b9608f55954b2f455a513a062a4004c31329ad6f5f79533a38de8311625d0,test_final,B-22,B-8,1421,63.15940856933594
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-22\2020_0229_084843_018 0471_0.jpg,2020_0229_084843_018 0471_0.jpg,B-22,test_original,.jpg,1596,True,39,40,3,RGB,55.299163818359375,38.047401428222656,38.13235855102539,0.1583333333333333,0.0,459c927e1cdb86ee63fe62eca7f3a1df9db044571660123244579c4619ce6391,test_final,B-22,B-36,1436,55.299163818359375
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-22\2020_0508_164957_013 505_0.jpg,2020_0508_164957_013 505_0.jpg,B-22,test_original,.jpg,2755,True,53,51,3,RGB,125.25823974609376,129.8114013671875,82.52295684814453,0.0788013318534961,0.1823899371069182,75a137055a382be93477492a2858372476d50f376950cb00646488f8ad7d776c,test_final,B-22,B-6-B-8-B-9,1445,125.25823974609376
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-25\2019_0719_142601_003 0964_0.jpg,2019_0719_142601_003 0964_0.jpg,B-25,test_original,.jpg,1406,True,32,30,3,RGB,155.2111053466797,178.66470336914062,57.494571685791016,0.0197916666666666,0.0,b62b39b98f3970575a74376794a1374a60ffcd3ffb6607a796acce737fd6eed8,test_final,B-25,G-3,1447,155.2111053466797
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-25\2019_0719_142601_003 1603_0.jpg,2019_0719_142601_003 1603_0.jpg,B-25,test_original,.jpg,1375,True,30,30,3,RGB,187.4994201660156,216.14439392089844,59.554481506347656,0.0088888888888888,0.0333333333333333,3674f9d0c74098659348d96a75aeffc703daccd761df9bbb04e58dcf4326baab,test_final,B-25,G-3,1470,187.4994201660156
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-25\2019_0719_142601_003 1755_0.jpg,2019_0719_142601_003 1755_0.jpg,B-25,test_original,.jpg,2841,True,56,54,3,RGB,175.99685668945312,210.55780029296875,65.70549011230469,0.0009920634920634,0.1709656084656084,2e01b0b2198d134b87fe62aa9a273d094df96f56e0e3280b68cee76c8e5e6fe2,test_final,B-25,B-9,1474,175.99685668945312
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-25\2019_0719_142601_003 1766_0.jpg,2019_0719_142601_003 1766_0.jpg,B-25,test_original,.jpg,1016,True,24,17,3,RGB,130.97836303710938,96.80430603027344,74.18436431884766,0.0098039215686274,0.0490196078431372,1953918704fcf561d9c5fe98d81fb17d04157fea1e1b180ce3ddaca1112c86d2,test_final,B-25,G-3,1476,130.97836303710938
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-25\2019_0719_142601_003 1768_0.jpg,2019_0719_142601_003 1768_0.jpg,B-25,test_original,.jpg,2474,True,42,46,3,RGB,150.74288940429688,181.6048889160156,74.60527038574219,0.0191511387163561,0.0579710144927536,f2534c7879c990a23b0e3454d29f59c1cb4666dd3f69fc0d58a2660ecd6abb76,test_final,B-25,B-9,1477,150.74288940429688
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-25\2019_0719_142601_003 2037_0.jpg,2019_0719_142601_003 2037_0.jpg,B-25,test_original,.jpg,4037,True,69,61,3,RGB,104.2117919921875,102.85559844970705,61.79401016235352,0.0593965312425754,0.0154430981230696,ae7f8f41bf4ab17c6c30d1bf49600ed322add7c722d24adc6575119b9a4729df,test_final,B-25,B-9,1485,104.2117919921875
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-25\2019_0721_171043_003 0643_0.jpg,2019_0721_171043_003 0643_0.jpg,B-25,test_original,.jpg,2517,True,53,53,3,RGB,113.55368041992188,85.58720397949219,67.68543243408203,0.0242079031683873,0.0028479886080455,d19df025e2760624e0c3943181dc7f50d4e998e339b20768cd2d60cae6dcc4fc,test_final,B-25,B-41,1501,113.55368041992188
