path,filename,class_code,source_split,extension,file_size_bytes,read_ok,width,height,channels,mode,mean_brightness,median_brightness,std_brightness,dark_pixel_ratio,bright_pixel_ratio,sha256,split,true_class,predicted_original,predicted_bright3,dataset_index,original_brightness
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-6b\2019_0920_161014_042 0534_0.jpg,2019_0920_161014_042 0534_0.jpg,A-6b,test_original,.jpg,1432,True,37,37,3,RGB,37.04265594482422,21.03779983520508,29.071857452392575,0.4872169466764061,0.0,d42590b037847d38f1798caaa89cfa58e522d5aec90c36e8c155dd136277d487,test_final,A-6b,A-6b,A-3,855,37.04265594482422
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-6b\2019_0929_143436_042 0918_0.jpg,2019_0929_143436_042 0918_0.jpg,A-6b,test_original,.jpg,2085,True,41,41,3,RGB,99.96407318115234,86.98660278320312,60.20690155029297,0.0493753718024985,0.0023795359904818,31b563909adc595ba7ebc2877c1d8e510c148d840fbcf6e5b793cca77131fa34,test_final,A-6b,A-6b,A-6c,864,99.96407318115234
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-6b\2019_0929_143436_042 0975_0.jpg,2019_0929_143436_042 0975_0.jpg,A-6b,test_original,.jpg,2226,True,49,41,3,RGB,168.48020935058594,184.59201049804688,54.12788772583008,0.0034843205574912,0.0074664011946241,875b62347129699798c9727a2ba8ae5f8b88bde57efbd6a7ca31924a2306a4c0,test_final,A-6b,A-6b,A-6c,866,168.48020935058594
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-6b\2019_0929_143436_042 1799_0.jpg,2019_0929_143436_042 1799_0.jpg,A-6b,test_original,.jpg,2122,True,48,43,3,RGB,159.13290405273438,156.47950744628906,69.5322036743164,0.0145348837209302,0.0358527131782945,7e0ac1f6c892c5bbf24f9d49dcb8dc464b84af63857b3ac9d66348f6b13efd97,test_final,A-6b,A-6b,A-6c,870,159.13290405273438
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-6c\2019_0719_142601_003 1343_0.jpg,2019_0719_142601_003 1343_0.jpg,A-6c,test_original,.jpg,2178,True,58,47,3,RGB,57.99933624267578,28.5004997253418,49.62127685546875,0.0788701393983859,0.0,d1a00b09e3f2e1a060ed1fca7c52da2bbcb15cda8c7097d49f0fc54822056f00,test_final,A-6c,A-6c,A-6b,876,57.99933624267578
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-6c\2019_0719_142601_003 1612_0.jpg,2019_0719_142601_003 1612_0.jpg,A-6c,test_original,.jpg,1373,True,32,26,3,RGB,174.32577514648438,201.2449951171875,61.16683578491211,0.0336538461538461,0.0120192307692307,55ba0da101cf9b85f54015724f54a72a3fdd5cb23c7a1b40daf2f40ba5d58384,test_final,A-6c,A-6c,A-6b,877,174.32577514648438
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-6c\2019_0719_150032_004 0532_0.jpg,2019_0719_150032_004 0532_0.jpg,A-6c,test_original,.jpg,1163,True,28,24,3,RGB,113.42031860351562,99.65480041503906,49.60868835449219,0.0074404761904761,0.0,52cfaf148f1ab57c89a0f2cc1a5cff7d106421c1608c27dd3a8fe0e25e13c25e,test_final,A-6c,A-6c,A-6b,883,113.42031860351562
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-6c\2019_0719_150032_004 0584_0.jpg,2019_0719_150032_004 0584_0.jpg,A-6c,test_original,.jpg,1476,True,39,28,3,RGB,179.09011840820312,208.39439392089844,54.709938049316406,0.0064102564102564,0.0054945054945054,44724119aa9183484ce706398782ccd0ef12c602716d86bece87b1e3f5e121f1,test_final,A-6c,A-6c,A-6b,885,179.09011840820312
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-6c\2019_0809_155001_003 1553_0.jpg,2019_0809_155001_003 1553_0.jpg,A-6c,test_original,.jpg,2140,True,51,43,3,RGB,74.94155883789062,31.985597610473636,66.45062255859375,0.3579571363429092,0.0,7e29b64f136dba04f6f30b97c1a0dd644e0c4f8667df09e2302ebb5649834931,test_final,A-6c,A-6c,A-6b,889,74.94155883789062
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-6c\2019_0809_162432_004 0657_0.jpg,2019_0809_162432_004 0657_0.jpg,A-6c,test_original,.jpg,1913,True,42,33,3,RGB,131.40390014648438,121.9397964477539,67.07185363769531,0.0086580086580086,0.0043290043290043,b1ed1dbe2eea1e6d94dff5c2f76377963ab41fa60507897e3bcf0947995826fc,test_final,A-6c,A-6c,A-12a,894,131.40390014648438
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-6c\2019_0816_172034_007 0575_0.jpg,2019_0816_172034_007 0575_0.jpg,A-6c,test_original,.jpg,17499,True,247,210,3,RGB,39.66796875,25.690200805664062,39.537052154541016,0.4318295739348371,0.0079814921920185,a97d4d7c78e5d41ef45a7a4a97848c122eeebe6fab7cc2af4a0a726c1b00d732,test_final,A-6c,A-6c,A-6b,910,39.66796875
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-6c\2019_0905_193214_003 052_0.jpg,2019_0905_193214_003 052_0.jpg,A-6c,test_original,.jpg,1847,True,45,43,3,RGB,168.77203369140625,176.35360717773438,40.49160385131836,0.0015503875968992,0.0,f1f027aba55b042b39abf3ee86c57a9ea9cc21e85776de689273b4edf6e41da9,test_final,A-6c,A-6c,A-6b,938,168.77203369140625
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-6c\2019_0927_153929_042 1438_0.jpg,2019_0927_153929_042 1438_0.jpg,A-6c,test_original,.jpg,3218,True,90,80,3,RGB,160.1069793701172,166.97299194335938,57.32072448730469,0.0,0.0,89a3342032d65ae97a9a609436902cd0535ea1001016277a5c7b8dc4849cd2b3,test_final,A-6c,A-6c,A-6a,941,160.1069793701172
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-6d\2019_0719_142601_003 0133_0.jpg,2019_0719_142601_003 0133_0.jpg,A-6d,test_original,.jpg,1048,True,19,21,3,RGB,165.1820526123047,168.216796875,61.712188720703125,0.0050125313283208,0.1453634085213032,79a86d9d973aee8e79a30e098e2878894885ee4eab59192d2107bf9c7b8d3ec3,test_final,A-6d,A-6d,A-32,960,165.1820526123047
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-6d\2019_0719_142601_003 0170_0.jpg,2019_0719_142601_003 0170_0.jpg,A-6d,test_original,.jpg,2376,True,43,52,3,RGB,85.78427124023438,69.49250030517578,44.27798843383789,0.0116279069767441,0.0008944543828264,a6ab0b583c2d0fe4021fca0c180b6ece110a27da28e1de276e3a0b44874353e2,test_final,A-6d,A-6d,A-6e,963,85.78427124023438
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-6d\2019_0719_142601_003 0867_1.jpg,2019_0719_142601_003 0867_1.jpg,A-6d,test_original,.jpg,4709,True,83,81,3,RGB,83.53671264648438,72.93180084228516,39.10335540771485,0.0309385690911795,0.0,9a7e19776a58de6e5a82f52fc29b934297eca43f17651d987e0131bcea766c93,test_final,A-6d,A-6d,A-6e,983,83.53671264648438
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-6d\2019_0719_142601_003 0951_1.jpg,2019_0719_142601_003 0951_1.jpg,A-6d,test_original,.jpg,1258,True,32,25,3,RGB,155.11093139648438,179.9429931640625,57.186161041259766,0.035,0.0,4efbcb88eba20b9e4d0fe114a73be718331a16a862ea323fc3b1088c977baaf3,test_final,A-6d,A-6d,A-6e,985,155.11093139648438
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-6d\2019_0721_181936_005 113_1.jpg,2019_0721_181936_005 113_1.jpg,A-6d,test_original,.jpg,2993,True,77,78,3,RGB,128.97042846679688,80.42639923095703,78.37960052490234,0.0084915084915084,0.0033300033300033,c6871cd3cecc23cfdce446c0c355d2beae732b9f992c4c0adb6140cae5785e60,test_final,A-6d,A-6d,A-6e,988,128.97042846679688
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-6d\2019_0721_181936_005 179_1.jpg,2019_0721_181936_005 179_1.jpg,A-6d,test_original,.jpg,1416,True,36,33,3,RGB,125.08123016357422,174.21380615234375,69.32553100585938,0.0513468013468013,0.0,e988540adbcf31690f65cc91522d2f063bb3865d6caaad98567aeccaf289d972,test_final,A-6d,A-6d,A-20,990,125.08123016357422
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-6d\2019_0811_190715_005 121_1.jpg,2019_0811_190715_005 121_1.jpg,A-6d,test_original,.jpg,2536,True,58,61,3,RGB,124.61434173583984,82.60860443115234,79.75983428955078,0.0240248728094968,0.0048049745618993,ee5a8671be4bbfb3b3f9bb94f0158b83fdad9faf64dfcc4cdcf0d8e56ba0f68a,test_final,A-6d,A-6d,A-6a,1017,124.61434173583984
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-6e\2019_0719_142601_003 0228_mirrored_0.jpg,2019_0719_142601_003 0228_mirrored_0.jpg,A-6e,test_original,.jpg,1220,True,27,24,3,RGB,203.71011352539065,234.8013916015625,62.50337219238281,0.0015432098765432,0.412037037037037,8f0cd97f10bf737872502bf9e70407933360278f066908c9fb06e28923f196c5,test_final,A-6e,A-6e,A-30,1027,203.71011352539065
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-6e\2019_0719_142601_003 0951_mirrored_0.jpg,2019_0719_142601_003 0951_mirrored_0.jpg,A-6e,test_original,.jpg,1312,True,32,25,3,RGB,205.4076385498047,240.96310424804688,66.36233520507812,0.015,0.4775,f923a90aa927585af28f9d0b56d36ea7ae21a53667e24114238da064ead1fdf5,test_final,A-6e,A-6e,A-20,1044,205.4076385498047
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-6e\2019_0719_142601_003 0951_mirrored_1.jpg,2019_0719_142601_003 0951_mirrored_1.jpg,A-6e,test_original,.jpg,1387,True,29,25,3,RGB,142.06809997558594,124.60140228271484,67.42987060546875,0.0206896551724137,0.0068965517241379,db25ffafbffbbb162462343f7e463af4aed912d667013a9a4a10b24bdec5f56c,test_final,A-6e,A-6e,A-6d,1045,142.06809997558594
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-6e\2019_0809_155001_003 0788_mirrored_1.jpg,2019_0809_155001_003 0788_mirrored_1.jpg,A-6e,test_original,.jpg,1586,True,41,36,3,RGB,113.5565414428711,149.5883026123047,54.2457389831543,0.0575880758807588,0.0,f5716ac0a73e962b837000fdcb0f26357caca4d6f7715cd51f4bb87a8915e004,test_final,A-6e,A-6e,A-6d,1066,113.5565414428711
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-6e\2019_0809_155001_003 1054_mirrored_0.jpg,2019_0809_155001_003 1054_mirrored_0.jpg,A-6e,test_original,.jpg,1270,True,41,22,3,RGB,225.6466217041016,247.27850341796875,52.87399291992188,0.0066518847006651,0.5232815964523282,b41de7b1ae38d1e0830f878fb4a947a0ba65c9ece6f9610333e0b49864dfb646,test_final,A-6e,A-6e,A-12a,1068,225.6466217041016
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-7\2019_0719_142601_003 0169_0.jpg,2019_0719_142601_003 0169_0.jpg,A-7,test_original,.jpg,786,True,14,14,3,RGB,82.12126159667969,73.53500366210938,25.20182037353516,0.0,0.0,5bcf5f130226032f5c1f5b208d2c2157ff77c34fd6b2419bf43d529920186473,test_final,A-7,A-7,A-6d,1080,82.12126159667969
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-7\2019_0719_142601_003 1316_0.jpg,2019_0719_142601_003 1316_0.jpg,A-7,test_original,.jpg,1078,True,23,23,3,RGB,117.39248657226562,94.3708038330078,54.95973587036133,0.0,0.0,2fee36d1563e4c948d6932c8ba16ac1cc983372169e047a1df3ebdd76d4c6ab8,test_final,A-7,A-7,A-11,1087,117.39248657226562
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-7\2019_0721_171043_003 0557_0.jpg,2019_0721_171043_003 0557_0.jpg,A-7,test_original,.jpg,1018,True,32,17,3,RGB,61.87837600708008,67.03150177001953,34.19416809082031,0.1011029411764705,0.0,fcf8c83ba1f5c37672495eeb4bf63c1040d3802962782bfb8969677021ae3619,test_final,A-7,A-7,A-11,1109,61.87837600708008
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-7\2019_0721_171043_003 1408_0.jpg,2019_0721_171043_003 1408_0.jpg,A-7,test_original,.jpg,3686,True,73,77,3,RGB,118.53245544433594,118.08319091796876,55.12953186035156,0.0032022771748799,0.0030243728873865,2beedaeaf8f1ac09ae1f357a0dfeb781140001771d6e17834859ed6d69c3738e,test_final,A-7,A-7,A-11a,1115,118.53245544433594
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-7\2019_0726_185626_003 947_0.jpg,2019_0726_185626_003 947_0.jpg,A-7,test_original,.jpg,14199,True,245,209,3,RGB,207.911376953125,212.27220153808597,33.06536865234375,9.764671418806757e-05,0.1008299970705985,2143105b49e3b257e35916ac9ee0c2c8f59cb1c0cf4b170379125ba91559d86e,test_final,A-7,A-7,A-32,1140,207.911376953125
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-7\2019_0809_155001_003 0856_0.jpg,2019_0809_155001_003 0856_0.jpg,A-7,test_original,.jpg,1218,True,33,23,3,RGB,84.28789520263672,40.55239868164063,74.71112060546875,0.0592885375494071,0.0026350461133069,a09f2c74ab9bcfd6ea37398a3f2dffd8545360de7cee2ed75440d07fa603b616,test_final,A-7,A-7,A-6b,1147,84.28789520263672
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-7\2019_0814_162326_004 1691_0.jpg,2019_0814_162326_004 1691_0.jpg,A-7,test_original,.jpg,1929,True,45,41,3,RGB,146.17837524414062,131.99359130859375,60.23069381713867,0.0010840108401084,0.0005420054200542,e2a6823d0d9b380d28713bbcfdeacb0f3c98dee0110c629c8c170b20d7246223,test_final,A-7,A-7,A-11,1226,146.17837524414062
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-8\2019_0811_175830_003 0403_0.jpg,2019_0811_175830_003 0403_0.jpg,A-8,test_original,.jpg,6986,True,125,124,3,RGB,213.15599060058597,209.75531005859372,34.19830703735352,0.000258064516129,0.2698709677419355,88348b52ee9992a0f267214afc948f247424f1624345035ce59967726f511c5b,test_final,A-8,A-8,D-1,1251,213.15599060058597
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-8\2019_0811_175830_003 0533_0.jpg,2019_0811_175830_003 0533_0.jpg,A-8,test_original,.jpg,2771,True,58,59,3,RGB,163.93231201171875,129.96189880371094,86.00370788574219,0.0333138515488018,0.4424313267095266,c449ddd67d34b6e087c6b8201d47285c6c8bec8b21fce62d09e5e59207a5ed25,test_final,A-8,A-8,D-6,1252,163.93231201171875
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-8\2019_0814_154857_003 0369_0.jpg,2019_0814_154857_003 0369_0.jpg,A-8,test_original,.jpg,2701,True,53,47,3,RGB,114.6566925048828,113.41940307617188,55.81533432006836,0.0128462464873544,0.0020072260136491,776e53382a86f473ac9917b08aaa081afe1ce6de4157688c4e86d9c86e4c77a5,test_final,A-8,A-8,A-6a,1254,114.6566925048828
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-8\2019_0815_090538_005 1479_0.jpg,2019_0815_090538_005 1479_0.jpg,A-8,test_original,.jpg,2334,True,56,51,3,RGB,143.35321044921875,100.90089416503906,89.73684692382812,0.0413165266106442,0.0525210084033613,969e0bd1a45a800675ac7632fd02ad3f72305763ed8aece49094d7532541d975,test_final,A-8,A-8,A-20,1260,143.35321044921875
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\A-8\2019_0830_154511_013 78_1.jpg,2019_0830_154511_013 78_1.jpg,A-8,test_original,.jpg,1636,True,30,34,3,RGB,145.16175842285156,144.4003143310547,59.243988037109375,0.0019607843137254,0.0039215686274509,6529f6104ab8249c92658506e5af82e9513c1df73aee3d2c357d3f408f1780ed,test_final,A-8,A-8,A-2,1264,145.16175842285156
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-18\2019_0814_162326_004 0922_0.jpg,2019_0814_162326_004 0922_0.jpg,B-18,test_original,.jpg,4998,True,90,71,3,RGB,114.94666290283205,101.12469482421876,76.17692565917969,0.1009389671361502,0.0154929577464788,0702d0a8ff6ed5c138470a3c345973e7034d8dc86069fa5b41d7237556cae918,test_final,B-18,B-18,B-33,1279,114.94666290283205
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-2\2019_0811_175830_003 0552_0.jpg,2019_0811_175830_003 0552_0.jpg,B-2,test_original,.jpg,2979,True,53,121,3,RGB,212.5613250732422,226.23919677734372,36.740230560302734,0.0006237330422579,0.2097302354592234,b0bf25c0595218910d320c13da7d9eb0ab47cb5c67b2ada084641061fdacd127,test_final,B-2,B-2,B-1,1296,212.5613250732422
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-2\2019_0811_175830_003 0709_0.jpg,2019_0811_175830_003 0709_0.jpg,B-2,test_original,.jpg,1354,True,29,49,3,RGB,213.9615631103516,225.10919189453125,32.676883697509766,0.0,0.1133004926108374,aca68e50bc7411551d2424cadc5c5c7e47adf719e6ad87004e1b7562ef1dfb7a,test_final,B-2,B-2,B-1,1297,213.9615631103516
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-20\2019_0811_175830_003 1437_0.jpg,2019_0811_175830_003 1437_0.jpg,B-20,test_original,.jpg,10844,True,149,167,3,RGB,96.29073333740234,74.14080047607422,59.37697219848633,0.0048627577060643,0.084595908853434,562ae6d9297d360a8149ce2d001625b0f575c26b3098a1e0bb974c7394829782,test_final,B-20,B-20,D-51,1342,96.29073333740234
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-21\2019_0719_150032_004 0594_0.jpg,2019_0719_150032_004 0594_0.jpg,B-21,test_original,.jpg,11658,True,161,169,3,RGB,167.58895874023438,185.3661956787109,71.33628845214844,0.0027196883384174,0.1324929251350656,e16a438e979db0c98c960299f530684f07d87af544da3f1734298f124f8b2970,test_final,B-21,B-21,B-22,1384,167.58895874023438
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-21\2019_0721_171043_003 0589_0.jpg,2019_0721_171043_003 0589_0.jpg,B-21,test_original,.jpg,3962,True,67,70,3,RGB,93.04285430908205,66.76190185546875,57.59747314453125,0.0232409381663113,0.0023454157782515,5125dba55d09bccce16ab345c58d25f628622320ad918aa996bdb19b8d2eb761,test_final,B-21,B-21,B-22,1385,93.04285430908205
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-21\2019_0721_171043_003 0590_0.jpg,2019_0721_171043_003 0590_0.jpg,B-21,test_original,.jpg,11397,True,159,181,3,RGB,141.5702667236328,156.67340087890625,67.83354187011719,0.0035442510163661,0.0013899023593592,87f0f8e81c9e287f530c801652593940ddf93ca96e41b863bf9ca37713ebc94a,test_final,B-21,B-21,B-22,1386,141.5702667236328
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-21\2019_0809_155001_003 0208_0.jpg,2019_0809_155001_003 0208_0.jpg,B-21,test_original,.jpg,1149,True,28,17,3,RGB,155.01988220214844,195.81768798828125,78.56790924072266,0.0588235294117647,0.0399159663865546,2dc9d90b5a1769e9257abd8c5ca1dfc510bbdf76dcac34c55e360047380e7d37,test_final,B-21,B-21,B-22,1387,155.01988220214844
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-21\2019_0809_155001_003 0209_0.jpg,2019_0809_155001_003 0209_0.jpg,B-21,test_original,.jpg,3005,True,55,51,3,RGB,146.2257843017578,174.32359313964844,79.62667083740234,0.0256684491978609,0.0830659536541889,c5586607e674f12f005fa3ce60364be286059a409627258add8bd6aa90021fc9,test_final,B-21,B-21,B-22,1388,146.2257843017578
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-21\2019_0809_162432_004 0718_1.jpg,2019_0809_162432_004 0718_1.jpg,B-21,test_original,.jpg,3423,True,69,63,3,RGB,179.8197479248047,214.1289978027344,65.1537857055664,0.0082815734989648,0.026685070163331,fd0189516cd9248876abbe4164983692a011b41ee4ab7facfca14a734a740244,test_final,B-21,B-21,B-22,1390,179.8197479248047
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-21\2019_0809_162432_004 0890_0.jpg,2019_0809_162432_004 0890_0.jpg,B-21,test_original,.jpg,4059,True,72,68,3,RGB,138.79330444335938,164.3743896484375,63.16666412353516,0.0102124183006535,0.0055147058823529,dd07df16bfee7db2d4765e296fc568eae89135e5c9e9b357f3f1af8509e93432,test_final,B-21,B-21,B-22,1391,138.79330444335938
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-21\2019_0809_162432_004 0891_0.jpg,2019_0809_162432_004 0891_0.jpg,B-21,test_original,.jpg,1863,True,36,37,3,RGB,139.1524658203125,163.27659606933594,60.39802932739258,0.0277777777777777,0.0,6bc4f59756770fc8d1efee6d2882b3cc1e7e23c830675314298a9ae6a97e67be,test_final,B-21,B-21,B-22,1392,139.1524658203125
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-21\2019_0811_175830_003 0565_0.jpg,2019_0811_175830_003 0565_0.jpg,B-21,test_original,.jpg,2452,True,55,45,3,RGB,94.75616455078124,75.28279113769531,53.73231887817383,0.023030303030303,0.0,32c0de1e27d772ee735e4ba049858ec815748fc4cffb7829b3580775d7a0e718,test_final,B-21,B-21,B-22,1393,94.75616455078124
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-21\2019_0814_154857_003 0280_0.jpg,2019_0814_154857_003 0280_0.jpg,B-21,test_original,.jpg,1862,True,36,38,3,RGB,113.94371032714844,99.4477996826172,70.68677520751953,0.0614035087719298,0.0109649122807017,4b85e1454f39a1aa2b3640128ad7382010e786bbd9730e2b48c3cb6a259e3879,test_final,B-21,B-21,B-22,1396,113.94371032714844
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-21\2019_0815_090538_005 1230_0.jpg,2019_0815_090538_005 1230_0.jpg,B-21,test_original,.jpg,8027,True,129,131,3,RGB,95.14224243164062,73.16959381103516,72.26020050048828,0.0200603586011006,0.0220131368720042,4e962ff95457e07c7b964e1d37ab9e8f30c1a106d8805e92f18b78e09b138f2a,test_final,B-21,B-21,B-22,1401,95.14224243164062
