path,filename,class_code,source_split,extension,file_size_bytes
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0814_162326_004 1625_0.jpg,2019_0814_162326_004 1625_0.jpg,A-29,train_original,.jpg,8359
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0814_162326_004 1767_0.jpg,2019_0814_162326_004 1767_0.jpg,A-29,train_original,.jpg,2170
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0814_162326_004 1768_0.jpg,2019_0814_162326_004 1768_0.jpg,A-29,train_original,.jpg,3092
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0814_162326_004 1769_0.jpg,2019_0814_162326_004 1769_0.jpg,A-29,train_original,.jpg,3674
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0815_090538_005 0139_0.jpg,2019_0815_090538_005 0139_0.jpg,A-29,train_original,.jpg,2749
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0815_090538_005 0140_0.jpg,2019_0815_090538_005 0140_0.jpg,A-29,train_original,.jpg,7139
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0815_090538_005 0368_0.jpg,2019_0815_090538_005 0368_0.jpg,A-29,train_original,.jpg,3529
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0815_090538_005 0919_0.jpg,2019_0815_090538_005 0919_0.jpg,A-29,train_original,.jpg,5235
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0815_090538_005 1158_0.jpg,2019_0815_090538_005 1158_0.jpg,A-29,train_original,.jpg,3468
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0815_090538_005 1226_0.jpg,2019_0815_090538_005 1226_0.jpg,A-29,train_original,.jpg,3556
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0815_090538_005 1548_0.jpg,2019_0815_090538_005 1548_0.jpg,A-29,train_original,.jpg,3959
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0818_131042_009 1073_0.jpg,2019_0818_131042_009 1073_0.jpg,A-29,train_original,.jpg,8637
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0818_131042_009 1340_0.jpg,2019_0818_131042_009 1340_0.jpg,A-29,train_original,.jpg,3284
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0818_131042_009 1353_0.jpg,2019_0818_131042_009 1353_0.jpg,A-29,train_original,.jpg,2521
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0818_131042_009 1354_0.jpg,2019_0818_131042_009 1354_0.jpg,A-29,train_original,.jpg,15899
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0818_134512_010 149_0.jpg,2019_0818_134512_010 149_0.jpg,A-29,train_original,.jpg,1899
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0818_134512_010 150_0.jpg,2019_0818_134512_010 150_0.jpg,A-29,train_original,.jpg,3285
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0818_134512_010 151_0.jpg,2019_0818_134512_010 151_0.jpg,A-29,train_original,.jpg,7430
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0818_141422_011 056_0.jpg,2019_0818_141422_011 056_0.jpg,A-29,train_original,.jpg,2903
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0818_141422_011 110_0.jpg,2019_0818_141422_011 110_0.jpg,A-29,train_original,.jpg,5019
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0818_141422_011 111_0.jpg,2019_0818_141422_011 111_0.jpg,A-29,train_original,.jpg,8910
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0901_165821_014 0251_0.jpg,2019_0901_165821_014 0251_0.jpg,A-29,train_original,.jpg,2164
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0901_165821_014 0252_0.jpg,2019_0901_165821_014 0252_0.jpg,A-29,train_original,.jpg,4478
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0901_165821_014 0882_0.jpg,2019_0901_165821_014 0882_0.jpg,A-29,train_original,.jpg,4489
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0901_165821_014 0898_0.jpg,2019_0901_165821_014 0898_0.jpg,A-29,train_original,.jpg,2096
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0901_165821_014 1015_0.jpg,2019_0901_165821_014 1015_0.jpg,A-29,train_original,.jpg,2167
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0901_165821_014 1015_1.jpg,2019_0901_165821_014 1015_1.jpg,A-29,train_original,.jpg,2167
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0901_165821_014 1028_0.jpg,2019_0901_165821_014 1028_0.jpg,A-29,train_original,.jpg,2784
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0901_165821_014 1028_1.jpg,2019_0901_165821_014 1028_1.jpg,A-29,train_original,.jpg,2784
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0901_165821_014 1029_0.jpg,2019_0901_165821_014 1029_0.jpg,A-29,train_original,.jpg,3786
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0901_165821_014 1029_1.jpg,2019_0901_165821_014 1029_1.jpg,A-29,train_original,.jpg,3786
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0901_165821_014 1308_0.jpg,2019_0901_165821_014 1308_0.jpg,A-29,train_original,.jpg,2108
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0901_165821_014 1323_0.jpg,2019_0901_165821_014 1323_0.jpg,A-29,train_original,.jpg,5396
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0901_165821_014 2069_0.jpg,2019_0901_165821_014 2069_0.jpg,A-29,train_original,.jpg,4128
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0901_173251_015 0007_0.jpg,2019_0901_173251_015 0007_0.jpg,A-29,train_original,.jpg,1970
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0901_173251_015 0008_0.jpg,2019_0901_173251_015 0008_0.jpg,A-29,train_original,.jpg,4243
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0905_182313_001 0290_0.jpg,2019_0905_182313_001 0290_0.jpg,A-29,train_original,.jpg,7292
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0905_182313_001 0696_0.jpg,2019_0905_182313_001 0696_0.jpg,A-29,train_original,.jpg,2046
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0905_182313_001 0697_0.jpg,2019_0905_182313_001 0697_0.jpg,A-29,train_original,.jpg,9392
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0920_161014_042 1681_0.jpg,2019_0920_161014_042 1681_0.jpg,A-29,train_original,.jpg,3596
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0920_161014_042 1681_1.jpg,2019_0920_161014_042 1681_1.jpg,A-29,train_original,.jpg,4566
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0920_161014_042 1823_0.jpg,2019_0920_161014_042 1823_0.jpg,A-29,train_original,.jpg,3044
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0920_161014_042 1823_1.jpg,2019_0920_161014_042 1823_1.jpg,A-29,train_original,.jpg,2757
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0920_161014_042 1833_0.jpg,2019_0920_161014_042 1833_0.jpg,A-29,train_original,.jpg,2494
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0920_161014_042 1833_1.jpg,2019_0920_161014_042 1833_1.jpg,A-29,train_original,.jpg,2124
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0920_161014_042 1834_0.jpg,2019_0920_161014_042 1834_0.jpg,A-29,train_original,.jpg,7502
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0920_161014_042 1997_0.jpg,2019_0920_161014_042 1997_0.jpg,A-29,train_original,.jpg,2406
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0920_161014_042 1997_1.jpg,2019_0920_161014_042 1997_1.jpg,A-29,train_original,.jpg,2788
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0920_164444_043 0032_0.jpg,2019_0920_164444_043 0032_0.jpg,A-29,train_original,.jpg,2228
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0920_164444_043 0032_1.jpg,2019_0920_164444_043 0032_1.jpg,A-29,train_original,.jpg,1547
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0920_164444_043 0033_0.jpg,2019_0920_164444_043 0033_0.jpg,A-29,train_original,.jpg,3465
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0920_164444_043 0267_0.jpg,2019_0920_164444_043 0267_0.jpg,A-29,train_original,.jpg,3796
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0920_164444_043 0267_1.jpg,2019_0920_164444_043 0267_1.jpg,A-29,train_original,.jpg,3252
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0920_164444_043 0330_0.jpg,2019_0920_164444_043 0330_0.jpg,A-29,train_original,.jpg,5220
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0920_164444_043 0330_1.jpg,2019_0920_164444_043 0330_1.jpg,A-29,train_original,.jpg,2888
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0920_164444_043 0659_0.jpg,2019_0920_164444_043 0659_0.jpg,A-29,train_original,.jpg,2030
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0920_164444_043 0660_0.jpg,2019_0920_164444_043 0660_0.jpg,A-29,train_original,.jpg,5131
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0920_164444_043 0986_0.jpg,2019_0920_164444_043 0986_0.jpg,A-29,train_original,.jpg,6966
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0920_164444_043 1114_0.jpg,2019_0920_164444_043 1114_0.jpg,A-29,train_original,.jpg,2531
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0920_164444_043 1115_0.jpg,2019_0920_164444_043 1115_0.jpg,A-29,train_original,.jpg,4805
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0922_152422_042 069_0.jpg,2019_0922_152422_042 069_0.jpg,A-29,train_original,.jpg,4668
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0922_152422_042 109_0.jpg,2019_0922_152422_042 109_0.jpg,A-29,train_original,.jpg,3321
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0922_152422_042 110_0.jpg,2019_0922_152422_042 110_0.jpg,A-29,train_original,.jpg,8419
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0922_153729_042 0114_0.jpg,2019_0922_153729_042 0114_0.jpg,A-29,train_original,.jpg,5584
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0922_153729_042 0218_0.jpg,2019_0922_153729_042 0218_0.jpg,A-29,train_original,.jpg,4946
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0922_153729_042 0476_0.jpg,2019_0922_153729_042 0476_0.jpg,A-29,train_original,.jpg,5494
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0922_153729_042 0532_0.jpg,2019_0922_153729_042 0532_0.jpg,A-29,train_original,.jpg,8362
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0922_153729_042 0706_0.jpg,2019_0922_153729_042 0706_0.jpg,A-29,train_original,.jpg,1863
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0922_153729_042 0950_0.jpg,2019_0922_153729_042 0950_0.jpg,A-29,train_original,.jpg,5357
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0922_153729_042 0965_0.jpg,2019_0922_153729_042 0965_0.jpg,A-29,train_original,.jpg,2238
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0922_153729_042 0965_1.jpg,2019_0922_153729_042 0965_1.jpg,A-29,train_original,.jpg,2756
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0922_153729_042 0966_0.jpg,2019_0922_153729_042 0966_0.jpg,A-29,train_original,.jpg,8361
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0922_153729_042 1096_0.jpg,2019_0922_153729_042 1096_0.jpg,A-29,train_original,.jpg,4207
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0927_153929_042 2002_0.jpg,2019_0927_153929_042 2002_0.jpg,A-29,train_original,.jpg,3870
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0927_153929_042 2010_0.jpg,2019_0927_153929_042 2010_0.jpg,A-29,train_original,.jpg,6023
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0927_161359_043 0783_0.jpg,2019_0927_161359_043 0783_0.jpg,A-29,train_original,.jpg,4117
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0927_161359_043 0784_0.jpg,2019_0927_161359_043 0784_0.jpg,A-29,train_original,.jpg,6665
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0927_161359_043 0785_0.jpg,2019_0927_161359_043 0785_0.jpg,A-29,train_original,.jpg,10184
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0927_161359_043 0871_0.jpg,2019_0927_161359_043 0871_0.jpg,A-29,train_original,.jpg,5551
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0927_161359_043 1215_0.jpg,2019_0927_161359_043 1215_0.jpg,A-29,train_original,.jpg,3627
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0927_161359_043 1225_0.jpg,2019_0927_161359_043 1225_0.jpg,A-29,train_original,.jpg,3682
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0927_161359_043 1226_0.jpg,2019_0927_161359_043 1226_0.jpg,A-29,train_original,.jpg,7950
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0927_161359_043 1386_0.jpg,2019_0927_161359_043 1386_0.jpg,A-29,train_original,.jpg,1425
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0927_161359_043 1403_0.jpg,2019_0927_161359_043 1403_0.jpg,A-29,train_original,.jpg,1379
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0927_161359_043 2055_0.jpg,2019_0927_161359_043 2055_0.jpg,A-29,train_original,.jpg,1873
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0927_161359_043 2056_0.jpg,2019_0927_161359_043 2056_0.jpg,A-29,train_original,.jpg,4059
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0929_143436_042 0064_0.jpg,2019_0929_143436_042 0064_0.jpg,A-29,train_original,.jpg,1649
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0929_143436_042 0065_0.jpg,2019_0929_143436_042 0065_0.jpg,A-29,train_original,.jpg,2796
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0929_143436_042 0066_0.jpg,2019_0929_143436_042 0066_0.jpg,A-29,train_original,.jpg,7707
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0929_143436_042 0732_0.jpg,2019_0929_143436_042 0732_0.jpg,A-29,train_original,.jpg,1723
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0929_143436_042 0751_0.jpg,2019_0929_143436_042 0751_0.jpg,A-29,train_original,.jpg,2301
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0929_143436_042 0873_0.jpg,2019_0929_143436_042 0873_0.jpg,A-29,train_original,.jpg,6964
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0929_143436_042 0884_0.jpg,2019_0929_143436_042 0884_0.jpg,A-29,train_original,.jpg,5172
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0929_143436_042 1158_0.jpg,2019_0929_143436_042 1158_0.jpg,A-29,train_original,.jpg,3200
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0929_143436_042 1171_0.jpg,2019_0929_143436_042 1171_0.jpg,A-29,train_original,.jpg,3297
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0929_143436_042 1951_0.jpg,2019_0929_143436_042 1951_0.jpg,A-29,train_original,.jpg,10916
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0929_143436_042 1959_0.jpg,2019_0929_143436_042 1959_0.jpg,A-29,train_original,.jpg,2047
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-29\2019_0929_143436_042 1960_0.jpg,2019_0929_143436_042 1960_0.jpg,A-29,train_original,.jpg,4376
