path,filename,class_code,source_split,extension,file_size_bytes,read_ok,width,height,channels,mode,mean_brightness,median_brightness,std_brightness,dark_pixel_ratio,bright_pixel_ratio,sha256
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\D-7\2020_0321_094429_005 0461_1.jpg,2020_0321_094429_005 0461_1.jpg,D-7,train_original,.jpg,3331,True,61,102,3,RGB,43.172401428222656,29.438199996948242,26.8339786529541,0.05191256830601093,0.0,3403cd4ac6b6461b2b61e1095cfffabfa74d3928155a7470e11f726747f6fce4
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\D-7\2020_0321_094429_005 0461_0.jpg,2020_0321_094429_005 0461_0.jpg,D-7,train_original,.jpg,3331,True,61,102,3,RGB,43.172401428222656,29.438199996948242,26.8339786529541,0.05191256830601093,0.0,3403cd4ac6b6461b2b61e1095cfffabfa74d3928155a7470e11f726747f6fce4
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-6d\2020_0321_094429_005 0266_1.jpg,2020_0321_094429_005 0266_1.jpg,A-6d,train_original,.jpg,2002,True,46,46,3,RGB,138.91128540039062,154.28399658203125,70.08210754394531,0.013705103969754254,0.0666351606805293,369880b6e61415114615e34991b068910036fe4280e02d9e3cdc558590ceb0d6
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-6d\2020_0321_094429_005 0266_0.jpg,2020_0321_094429_005 0266_0.jpg,A-6d,train_original,.jpg,2002,True,46,46,3,RGB,138.91128540039062,154.28399658203125,70.08210754394531,0.013705103969754254,0.0666351606805293,369880b6e61415114615e34991b068910036fe4280e02d9e3cdc558590ceb0d6
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-6d\2020_0321_094429_005 0310_1.jpg,2020_0321_094429_005 0310_1.jpg,A-6d,train_original,.jpg,1430,True,38,32,3,RGB,159.52841186523438,202.4971923828125,69.88668823242188,0.003289473684210526,0.05674342105263158,3868970416d03fe7a81a3c9cd827e4b7eb4892e1d873f69a4c00c9a1c7e67fa5
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-6d\2020_0321_094429_005 0310_0.jpg,2020_0321_094429_005 0310_0.jpg,A-6d,train_original,.jpg,1430,True,38,32,3,RGB,159.52841186523438,202.4971923828125,69.88668823242188,0.003289473684210526,0.05674342105263158,3868970416d03fe7a81a3c9cd827e4b7eb4892e1d873f69a4c00c9a1c7e67fa5
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\B-36\2020_0321_094429_005 0222_0.jpg,2020_0321_094429_005 0222_0.jpg,B-36,train_original,.jpg,2052,True,61,55,3,RGB,48.120277404785156,36.25760269165039,27.94816780090332,0.021162444113263786,0.0,387620c06840c5243409701594a2bad95972149b954724b7637785f119f820c2
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\B-36\2020_0321_094429_005 0222_1.jpg,2020_0321_094429_005 0222_1.jpg,B-36,train_original,.jpg,2052,True,61,55,3,RGB,48.120277404785156,36.25760269165039,27.94816780090332,0.021162444113263786,0.0,387620c06840c5243409701594a2bad95972149b954724b7637785f119f820c2
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\D-15\2020_0321_094429_005 0500_0.jpg,2020_0321_094429_005 0500_0.jpg,D-15,train_original,.jpg,2395,True,51,76,3,RGB,47.80274963378906,46.915496826171875,24.08005714416504,0.08436532507739938,0.0,39057b7ca5a6488f33fd3e81f2ac95f5e25976c52bc7bb13cf0bba37fb7ac6f1
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\D-15\2020_0321_094429_005 0500_1.jpg,2020_0321_094429_005 0500_1.jpg,D-15,train_original,.jpg,2395,True,51,76,3,RGB,47.80274963378906,46.915496826171875,24.08005714416504,0.08436532507739938,0.0,39057b7ca5a6488f33fd3e81f2ac95f5e25976c52bc7bb13cf0bba37fb7ac6f1
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\D-15\2020_0321_094429_005 0188_1.jpg,2020_0321_094429_005 0188_1.jpg,D-15,train_original,.jpg,1987,True,48,67,3,RGB,40.58268356323242,38.64580154418945,19.71702766418457,0.13370646766169153,0.0,3a674e5aced7808893c4ffa4555cbb1ea2090e2f8b0db59ba41c96c7195d304b
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\D-15\2020_0321_094429_005 0188_0.jpg,2020_0321_094429_005 0188_0.jpg,D-15,train_original,.jpg,1987,True,48,67,3,RGB,40.58268356323242,38.64580154418945,19.71702766418457,0.13370646766169153,0.0,3a674e5aced7808893c4ffa4555cbb1ea2090e2f8b0db59ba41c96c7195d304b
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\B-36\2020_0321_094429_005 0319_0.jpg,2020_0321_094429_005 0319_0.jpg,B-36,train_original,.jpg,1613,True,37,47,3,RGB,53.04969024658203,56.14500045776367,22.350248336791992,0.04312823461759632,0.0,3b81e1caad9d9fa2b09341686d74329f0d709b68f5742dad0aa3f524cdf0a198
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\B-36\2020_0321_094429_005 0319_1.jpg,2020_0321_094429_005 0319_1.jpg,B-36,train_original,.jpg,1613,True,37,47,3,RGB,53.04969024658203,56.14500045776367,22.350248336791992,0.04312823461759632,0.0,3b81e1caad9d9fa2b09341686d74329f0d709b68f5742dad0aa3f524cdf0a198
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\D-26b\2020_0321_094429_005 0218_0.jpg,2020_0321_094429_005 0218_0.jpg,D-26b,train_original,.jpg,3408,True,79,94,3,RGB,50.42352294921875,46.459598541259766,40.30188751220703,0.2305413412335039,0.0,3c1137b8147121567e7dde699c474695446172474e9ccf976c2038a3acafe366
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\D-26b\2020_0321_094429_005 0218_1.jpg,2020_0321_094429_005 0218_1.jpg,D-26b,train_original,.jpg,3408,True,79,94,3,RGB,50.42352294921875,46.459598541259766,40.30188751220703,0.2305413412335039,0.0,3c1137b8147121567e7dde699c474695446172474e9ccf976c2038a3acafe366
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\D-8\2020_0321_094429_005 0689_1.jpg,2020_0321_094429_005 0689_1.jpg,D-8,train_original,.jpg,2976,True,73,87,3,RGB,32.94252014160156,28.076200485229492,14.686810493469238,0.05495197606676114,0.0,40b87f185733f73ac8f6670bf2e293199e95d2fc18192f6e9d934c8993922490
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\D-8\2020_0321_094429_005 0689_0.jpg,2020_0321_094429_005 0689_0.jpg,D-8,train_original,.jpg,2976,True,73,87,3,RGB,32.94252014160156,28.076200485229492,14.686810493469238,0.05495197606676114,0.0,40b87f185733f73ac8f6670bf2e293199e95d2fc18192f6e9d934c8993922490
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-6e\2020_0321_094429_005 0311_mirrored_1.jpg,2020_0321_094429_005 0311_mirrored_1.jpg,A-6e,train_original,.jpg,3944,True,86,80,3,RGB,172.77000427246094,194.37051391601562,70.79871368408203,0.00043604651162790697,0.15901162790697673,40d436cadd3ab1fd5be3f8c27898fb48ca239c30dba43181ee233600ad120bba
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-6e\2020_0321_094429_005 0311_mirrored_0.jpg,2020_0321_094429_005 0311_mirrored_0.jpg,A-6e,train_original,.jpg,3944,True,86,80,3,RGB,172.77000427246094,194.37051391601562,70.79871368408203,0.00043604651162790697,0.15901162790697673,40d436cadd3ab1fd5be3f8c27898fb48ca239c30dba43181ee233600ad120bba
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\D-26\2020_0321_094429_005 0544_0.jpg,2020_0321_094429_005 0544_0.jpg,D-26,train_original,.jpg,4939,True,80,123,3,RGB,53.68129348754883,40.54949951171875,40.19560241699219,0.10254065040650406,0.0001016260162601626,45cc80cf1b96aeba88a57d7e7431dd58519b4349a01b1eda301d4e4f24fe6ad9
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\D-26\2020_0321_094429_005 0544_1.jpg,2020_0321_094429_005 0544_1.jpg,D-26,train_original,.jpg,4939,True,80,123,3,RGB,53.68129348754883,40.54949951171875,40.19560241699219,0.10254065040650406,0.0001016260162601626,45cc80cf1b96aeba88a57d7e7431dd58519b4349a01b1eda301d4e4f24fe6ad9
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-6c\2020_0321_094429_005 1869_1.jpg,2020_0321_094429_005 1869_1.jpg,A-6c,train_original,.jpg,5744,True,86,84,3,RGB,100.82424926757812,93.93009948730469,54.41986846923828,0.03696013289036545,0.011904761904761904,46ecda664874135959a5d60d512dbe2e2df21f5a32dc93b13ececcb27720c4c4
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-6c\2020_0321_094429_005 1869_0.jpg,2020_0321_094429_005 1869_0.jpg,A-6c,train_original,.jpg,5744,True,86,84,3,RGB,100.82424926757812,93.93009948730469,54.41986846923828,0.03696013289036545,0.011904761904761904,46ecda664874135959a5d60d512dbe2e2df21f5a32dc93b13ececcb27720c4c4
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-30\2019_0901_165821_014 1024_1.jpg,2019_0901_165821_014 1024_1.jpg,A-30,train_original,.jpg,3672,True,67,71,3,RGB,107.94662475585938,59.776397705078125,84.25315856933594,0.10426739541727979,0.019970569686777382,479a3af6731b8aeecf596e61329b7638a9ca42ff21e85cdc786a770253d4053f
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-30\2019_0901_165821_014 1024_0.jpg,2019_0901_165821_014 1024_0.jpg,A-30,train_original,.jpg,3672,True,67,71,3,RGB,107.94662475585938,59.776397705078125,84.25315856933594,0.10426739541727979,0.019970569686777382,479a3af6731b8aeecf596e61329b7638a9ca42ff21e85cdc786a770253d4053f
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-6e\2020_0321_094429_005 0428_mirrored_1.jpg,2020_0321_094429_005 0428_mirrored_1.jpg,A-6e,train_original,.jpg,2075,True,59,57,3,RGB,92.48971557617188,116.014404296875,43.92863464355469,0.04906333630686887,0.0,48e6aaebbdc3888b16a53a79b83bf31c1dc61bfad2918d5d56d4ee75c6986661
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-6e\2020_0321_094429_005 0428_mirrored_0.jpg,2020_0321_094429_005 0428_mirrored_0.jpg,A-6e,train_original,.jpg,2075,True,59,57,3,RGB,92.48971557617188,116.014404296875,43.92863464355469,0.04906333630686887,0.0,48e6aaebbdc3888b16a53a79b83bf31c1dc61bfad2918d5d56d4ee75c6986661
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\D-29\2020_0321_094429_005 0295_1.jpg,2020_0321_094429_005 0295_1.jpg,D-29,train_original,.jpg,1249,True,26,29,3,RGB,95.15935516357422,97.302001953125,57.027156829833984,0.04774535809018567,0.05305039787798409,4b3c5ba2a833e75248880dfaf1e4687a075c370894d553c276354a2d3967c188
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\D-29\2020_0321_094429_005 0295_0.jpg,2020_0321_094429_005 0295_0.jpg,D-29,train_original,.jpg,1249,True,26,29,3,RGB,95.15935516357422,97.302001953125,57.027156829833984,0.04774535809018567,0.05305039787798409,4b3c5ba2a833e75248880dfaf1e4687a075c370894d553c276354a2d3967c188
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\D-27\2020_0321_094429_005 0363_0.jpg,2020_0321_094429_005 0363_0.jpg,D-27,train_original,.jpg,1597,True,41,48,3,RGB,78.52826690673828,93.20849609375,38.83750915527344,0.027439024390243903,0.0,4c8c2d508ddf5d03483f43fdbd8a0514ec4664d40964b9c4f92a0179ae10b751
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\D-27\2020_0321_094429_005 0363_1.jpg,2020_0321_094429_005 0363_1.jpg,D-27,train_original,.jpg,1597,True,41,48,3,RGB,78.52826690673828,93.20849609375,38.83750915527344,0.027439024390243903,0.0,4c8c2d508ddf5d03483f43fdbd8a0514ec4664d40964b9c4f92a0179ae10b751
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\D-29\2020_0321_094429_005 0344_0.jpg,2020_0321_094429_005 0344_0.jpg,D-29,train_original,.jpg,3658,True,63,108,3,RGB,83.33970642089844,96.63670349121094,38.18935775756836,0.012345679012345678,0.0,4d9d00b7b8ec390e7fda48c66a0fdf7d697d94390f0b5aae828bb379699e5100
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\D-29\2020_0321_094429_005 0344_1.jpg,2020_0321_094429_005 0344_1.jpg,D-29,train_original,.jpg,3658,True,63,108,3,RGB,83.33970642089844,96.63670349121094,38.18935775756836,0.012345679012345678,0.0,4d9d00b7b8ec390e7fda48c66a0fdf7d697d94390f0b5aae828bb379699e5100
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\B-25\2019_0901_165821_014 1003_0.jpg,2019_0901_165821_014 1003_0.jpg,B-25,train_original,.jpg,2718,True,57,55,3,RGB,82.98041534423828,83.57759857177734,61.52866744995117,0.08835725677830941,0.05007974481658692,514b0a3d40e91bc194a2398d7a3b12fba764ac07187260e95446bccd0b1d7052
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\B-25\2019_0901_165821_014 1003_1.jpg,2019_0901_165821_014 1003_1.jpg,B-25,train_original,.jpg,2718,True,57,55,3,RGB,82.98041534423828,83.57759857177734,61.52866744995117,0.08835725677830941,0.05007974481658692,514b0a3d40e91bc194a2398d7a3b12fba764ac07187260e95446bccd0b1d7052
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\D-24\2020_0321_094429_005 0203_1.jpg,2020_0321_094429_005 0203_1.jpg,D-24,train_original,.jpg,1132,True,32,36,3,RGB,50.04522705078125,54.899696350097656,19.14810562133789,0.024305555555555556,0.0,51f24b5d7896b2d2fd7bf6ff18840a44370fd1965abec84902659ca9a0e3e9c0
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\D-24\2020_0321_094429_005 0203_0.jpg,2020_0321_094429_005 0203_0.jpg,D-24,train_original,.jpg,1132,True,32,36,3,RGB,50.04522705078125,54.899696350097656,19.14810562133789,0.024305555555555556,0.0,51f24b5d7896b2d2fd7bf6ff18840a44370fd1965abec84902659ca9a0e3e9c0
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-18b\2019_0901_165821_014 0981_0.jpg,2019_0901_165821_014 0981_0.jpg,A-18b,train_original,.jpg,1655,True,39,37,3,RGB,130.64425659179688,82.2372055053711,84.22124481201172,0.029106029106029108,0.036729036729036726,541386cb41699f673865e68f6e52517bcdd5bd7bdbe0df241f1945b75963bcd5
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-18b\2019_0901_165821_014 0981_1.jpg,2019_0901_165821_014 0981_1.jpg,A-18b,train_original,.jpg,1655,True,39,37,3,RGB,130.64425659179688,82.2372055053711,84.22124481201172,0.029106029106029108,0.036729036729036726,541386cb41699f673865e68f6e52517bcdd5bd7bdbe0df241f1945b75963bcd5
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\C-5\2020_0321_094429_005 0455_1.jpg,2020_0321_094429_005 0455_1.jpg,C-5,train_original,.jpg,2198,True,41,68,3,RGB,79.59502410888672,68.45419311523438,54.03660202026367,0.055236728837876614,0.0,58d789e1bfbe5fff330f8686f73b99c3264f2b62aa3458578904767f7cbfdedd
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\C-5\2020_0321_094429_005 0455_0.jpg,2020_0321_094429_005 0455_0.jpg,C-5,train_original,.jpg,2198,True,41,68,3,RGB,79.59502410888672,68.45419311523438,54.03660202026367,0.055236728837876614,0.0,58d789e1bfbe5fff330f8686f73b99c3264f2b62aa3458578904767f7cbfdedd
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\B-6-B-8-B-9\2020_0321_094429_005 0310_0.jpg,2020_0321_094429_005 0310_0.jpg,B-6-B-8-B-9,train_original,.jpg,4057,True,71,79,3,RGB,115.78799438476562,102.49620056152344,70.8799819946289,0.017293635229096094,0.1312176858620075,5dd6362caf346209a90d932d4f5ea613d4cead7aeb66f961edc9a858706fba17
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\B-6-B-8-B-9\2020_0321_094429_005 0310_1.jpg,2020_0321_094429_005 0310_1.jpg,B-6-B-8-B-9,train_original,.jpg,4057,True,71,79,3,RGB,115.78799438476562,102.49620056152344,70.8799819946289,0.017293635229096094,0.1312176858620075,5dd6362caf346209a90d932d4f5ea613d4cead7aeb66f961edc9a858706fba17
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-6b\2020_0321_094429_005 0382_0.jpg,2020_0321_094429_005 0382_0.jpg,A-6b,train_original,.jpg,1411,True,35,29,3,RGB,79.35208892822266,73.06819915771484,30.293615341186523,0.0,0.0,5f1188d1843bdcc6b4e227ede1f1356a8f811be225c70a05ef7c31e13ad7ee15
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-6b\2020_0321_094429_005 0382_1.jpg,2020_0321_094429_005 0382_1.jpg,A-6b,train_original,.jpg,1411,True,35,29,3,RGB,79.35208892822266,73.06819915771484,30.293615341186523,0.0,0.0,5f1188d1843bdcc6b4e227ede1f1356a8f811be225c70a05ef7c31e13ad7ee15
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\D-28\2020_0321_094429_005 0343_0.jpg,2020_0321_094429_005 0343_0.jpg,D-28,train_original,.jpg,1778,True,39,36,3,RGB,96.28306579589844,103.91610717773438,47.402584075927734,0.027065527065527065,0.0,6122179bb581a23988db2fc85d378afb6de3a002b99c0012b92c2328657a4542
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\D-28\2020_0321_094429_005 0343_1.jpg,2020_0321_094429_005 0343_1.jpg,D-28,train_original,.jpg,1778,True,39,36,3,RGB,96.28306579589844,103.91610717773438,47.402584075927734,0.027065527065527065,0.0,6122179bb581a23988db2fc85d378afb6de3a002b99c0012b92c2328657a4542
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\D-7\2020_0321_094429_005 0425_1.jpg,2020_0321_094429_005 0425_1.jpg,D-7,train_original,.jpg,2027,True,44,55,3,RGB,95.24979400634766,62.87779998779297,60.8530158996582,0.0,0.013636363636363636,617c3e9511d9d8dcf27d8511c21c0d25e3937b3590000de0079110eaf44d50a7
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\D-7\2020_0321_094429_005 0425_0.jpg,2020_0321_094429_005 0425_0.jpg,D-7,train_original,.jpg,2027,True,44,55,3,RGB,95.24979400634766,62.87779998779297,60.8530158996582,0.0,0.013636363636363636,617c3e9511d9d8dcf27d8511c21c0d25e3937b3590000de0079110eaf44d50a7
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\B-36\2020_0321_094429_005 0048_1.jpg,2020_0321_094429_005 0048_1.jpg,B-36,train_original,.jpg,2399,True,49,54,3,RGB,111.71416473388672,92.77639770507812,51.198463439941406,0.0,0.0,620faa673ada9a26ee142b40c4a308b059910e9a2c06a13b5b0417b9d2a41305
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\B-36\2020_0321_094429_005 0048_0.jpg,2020_0321_094429_005 0048_0.jpg,B-36,train_original,.jpg,2399,True,49,54,3,RGB,111.71416473388672,92.77639770507812,51.198463439941406,0.0,0.0,620faa673ada9a26ee142b40c4a308b059910e9a2c06a13b5b0417b9d2a41305
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\D-28\2020_0321_094429_005 0344_0.jpg,2020_0321_094429_005 0344_0.jpg,D-28,train_original,.jpg,4554,True,74,114,3,RGB,93.89126586914062,108.85189819335938,40.29949188232422,0.0040303461356092935,0.0,6237c10e8226a6f22c5b535be1042fe99ca28c126fafaf6eea0118254abd7063
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\D-28\2020_0321_094429_005 0344_1.jpg,2020_0321_094429_005 0344_1.jpg,D-28,train_original,.jpg,4554,True,74,114,3,RGB,93.89126586914062,108.85189819335938,40.29949188232422,0.0040303461356092935,0.0,6237c10e8226a6f22c5b535be1042fe99ca28c126fafaf6eea0118254abd7063
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-11a\2020_0321_094429_005 0021_1.jpg,2020_0321_094429_005 0021_1.jpg,A-11a,train_original,.jpg,11775,True,186,158,3,RGB,137.04185485839844,141.92919921875,44.00670623779297,0.0030965019735946643,0.0039812168231931405,65cbfbc19990652c710755ff58683dcfb567fc3430cd4a2d67224a7cadca5823
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\A-11a\2020_0321_094429_005 0021_0.jpg,2020_0321_094429_005 0021_0.jpg,A-11a,train_original,.jpg,11775,True,186,158,3,RGB,137.04185485839844,141.92919921875,44.00670623779297,0.0030965019735946643,0.0039812168231931405,65cbfbc19990652c710755ff58683dcfb567fc3430cd4a2d67224a7cadca5823
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\D-26b\2020_0321_094429_005 0203_1.jpg,2020_0321_094429_005 0203_1.jpg,D-26b,train_original,.jpg,1060,True,32,31,3,RGB,52.30223083496094,55.64580154418945,20.083024978637695,0.02620967741935484,0.0,6bc8302488866b5129b20d568f768f4599188cbf6c78427e775460d34335ad10
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\train\D-26b\2020_0321_094429_005 0203_0.jpg,2020_0321_094429_005 0203_0.jpg,D-26b,train_original,.jpg,1060,True,32,31,3,RGB,52.30223083496094,55.64580154418945,20.083024978637695,0.02620967741935484,0.0,6bc8302488866b5129b20d568f768f4599188cbf6c78427e775460d34335ad10
